STATEFP,COUNTYFP,FIPS,Producing,NatRes,Construction,Manufacturing,Services,Trade,Information,Financial,Professional,EducationHealth,Hospitality,Other,Public,Unclassified
17,119,17119,1.181876369,0.267746366,1.170291721,1.348468297,0.996758931,1.203773787,0.455976218,0.720947817,0.608554481,0.922099658,1.17057292,1.221671364,0.684997254,0.314741789
17,121,17121,1.70904762,1.284211629,0.796427102,2.302267025,0.881644603,0.959270166,0.542456333,0.653098363,0.256921192,1.413932282,0.78398477,0.764597838,0.558921981,0.234761196
17,123,17123,2.495533235,0.671292047,1.230181428,3.528865215,0.738766763,0.877981676,0.563693015,0.663008487,0.114857901,0.805403922,0.91326951,1.115551108,1.056203843,0
17,127,17127,0.809707215,0,0.453776501,1.151279632,1.061847219,0.921702416,0,0,0.334218598,1.271783703,2.052824104,0.894174793,1.416350783,0
17,129,17129,0.88751436,1.466586145,1.938175798,0.199816525,1.041728111,1.140688155,0,1.09565184,0.361638048,1.098912651,0.957714962,1.049336417,2.241483026,0
17,131,17131,1.609980152,1.926602119,1.274039402,1.751423799,0.835226509,1.027257911,1.063560615,0.778010216,0.372090954,1.03749848,0.765070616,1.58638909,1.991416046,1.457558944
17,133,17133,0.761568523,0.83055367,1.239522472,0.48316922,1.052482075,1.002284424,1.018986425,1.020435095,0.735780956,0.84010803,1.556269948,1.25266729,1.498834792,0.920750867
17,135,17135,1.020424225,3.09852206,0.722903983,0.838030219,1.007932451,1.352325765,0.766096904,0.995215332,0.289037895,1.133399422,0.993354995,0.72096908,1.141315016,0.51711451
17,137,17137,1.260869919,0.298982176,0.639478078,1.779698187,0.992086659,1.126094164,0.344741519,1.017282538,0.352848661,1.142240569,0.886584301,0.78801111,0.977670582,1.241873197
17,139,17139,3.045136094,0.459332251,1.281401421,4.491192525,0.640931415,0.703150092,0.791037652,0.63636157,0.212115827,0.805259378,0.585318792,0.449009973,0.937318646,0
17,141,17141,1.931118645,0.974267367,1.158402691,2.536888315,0.845531192,1.316831962,0.474209508,1.117107327,0.258286315,0.767709565,0.674746509,0.67555462,0.985521219,0.232100516
17,143,17143,0.737874028,0.170676305,0.732138403,0.840438656,1.055084261,0.910935152,0.783238374,0.754192561,1.262924309,1.276854074,0.890007797,1.220871831,0.588108611,0.169284752
17,145,17145,1.088039541,0.386313785,0.832077444,1.355890284,0.87475629,1.44225083,0.526042562,0.803927996,0.245121173,1.418204359,1.012462527,1.380091374,1.356376067,0.188065087
17,147,17147,1.089103681,3.499469674,1.049942184,0.704713197,0.802337043,1.315480839,0.531257582,1.245508892,0.280816731,1.275001515,0.944263037,0.436592207,3.758389057,0
17,149,17149,0.993227798,3.99010478,1.272787055,0.328899716,1.010250344,1.474463621,0.478131824,1.071107707,0.208827696,1.224529372,0.853845397,0.427314623,1.189035965,0
17,151,17151,1.017051383,0,0,0,1.273891801,0.820476632,0,0.998708212,0.417803901,0,1.616065957,1.341360602,4.839553576,0
17,155,17155,3.546001032,0,0.064445069,3.233746744,0.720170539,1.2275385,0,0.723985616,0.322087502,0.522519607,0.530484503,0,1.055554878,0
17,157,17157,2.091584879,1.453830575,1.079227659,2.778714375,0.81301916,0.995311999,0.368684903,0.481462366,0.598327098,0.873307796,0.838214656,0.649367,0.825112511,0.263616533
17,161,17161,1.357571497,0.146787694,0.847294829,1.856499873,0.94531551,1.026730778,0.741223346,0.718924588,1.050449946,0.866433098,0.739833689,0.977289057,1.183934652,0.179105853
17,163,17163,0.690947654,0.399024383,0.894693704,0.628351068,1.06743007,1.208988558,0.562327869,0.649589724,0.596428788,1.128007096,1.096065103,1.36520078,1.650407198,0.484560887
17,165,17165,1.297897148,6.21008657,1.215895526,0.512353939,0.95725966,1.195243614,0.915427344,0.74697026,0.262189541,1.310496925,0.66906425,0.616773647,1.330937983,0
17,167,17167,0.410778477,0.373261688,0.687305549,0.262782845,1.12514808,0.708037234,0.57914094,0.853806163,0.592933706,0.892807749,0.70232868,1.135005343,6.102223562,0.182478864
17,169,17169,2.989058787,20.19091853,2.32591647,0.444403786,0.58770961,1.186816848,0.320374134,0.552493576,0.107635254,0.428339035,0.59092466,0.868844834,2.079982094,1.197429339
17,173,17173,1.610360768,1.26839065,0.783505311,2.14074751,0.902588275,1.063084105,0.145547573,1.151321691,0.451828928,0.904435758,0.955717709,0.631552891,1.260296768,0.638291153
17,175,17175,2.386880997,6.877500833,1.655741016,2.043152732,0.838119179,1.321097446,0,1.27026322,0.176953184,0.489800142,0.272743024,0,1.205708357,0
17,177,17177,1.967482389,1.570997997,1.471725314,2.32180218,0.833795761,0.749754427,0.330607381,0.945537972,0.497757687,1.120311529,0.802988359,1.069888962,0.724017227,0.296977856
17,179,17179,1.986242709,0.13333921,1.142881705,2.784650768,0.83041962,1.090689484,0.407716722,0.688317398,0.414587696,0.738136698,1.23448976,0.784772061,0.643195305,0.266603386
17,181,17181,1.122198849,4.215048888,0.716197291,0.828523785,0.876884716,1.202080081,0.167405643,0.640467129,0.19620714,1.839391568,0.824875353,0.997176316,1.408282851,0.393293871
17,183,17183,1.476949959,0.644049244,0.477193027,2.187933897,0.922287192,1.341273547,0.479868101,0.790895869,0.46329075,1.002867817,0.694047209,0.830195528,0.943311785,0.285731623
17,185,17185,1.387359693,5.155790013,1.293441587,0.803657138,0.978266487,0.887578179,0.282609984,0.603049129,0.255059592,1.4810264,1.091922062,1.310998031,0,0.244612714
17,187,17187,2.510530341,2.026944735,0.387430846,3.799193652,0.762424519,0.746086296,0,0,0.245498418,0.997921466,0.805345097,1.390272265,0.976875695,0
17,189,17189,2.135473937,2.066635142,0.956481385,2.819824658,0.732798934,1.960504624,0.090513022,0.59682264,0.278550303,0.557652861,0.604054498,0.306835679,1.034388309,1.01490355
17,191,17191,1.355689092,4.622181346,0.590516879,1.235807211,0.947255302,1.097543575,0.462463345,0.558004109,0.180080624,1.513172383,0.680324139,1.001819641,1.031659306,0.46374431
17,193,17193,1.844573554,11.97917001,0.75773,0.738171324,0.763521622,1.284142283,0.511202507,0.713044344,0.2146842,1.152211003,0.679319731,1.67781738,1.266425165,0
17,195,17195,1.418351006,1.400276453,0.569932746,1.905021901,0.933401068,1.123702851,0.494592063,0.514441079,0.618320922,1.145088199,0.8342493,0.83756541,0.880449594,0.588870743
17,197,17197,1.006524805,0.21542775,1.232918078,1.017341521,1.007109778,1.362391052,0.679298235,0.506648922,0.812620797,0.952594138,1.045695071,1.264395278,0.591279429,0.853437901
17,199,17199,1.218803032,1.787979994,0.921432448,1.294039954,0.897287697,0.986961355,0.843329925,1.115611574,0.553686214,1.360321859,1.051377308,0.661986732,1.242106687,0.266141319
17,201,17201,1.480442819,0.200362732,0.623858249,2.186876898,0.928038325,1.021140922,0.544219517,0.676323751,0.807705417,1.035786893,0.865914154,1.071847769,0.523030002,0.348118633
17,203,17203,2.211035564,1.767679694,1.913209918,2.462645901,0.794371931,0.947408559,0.552854911,0.419185248,0.199914692,1.07974177,0.862065333,0.769846018,0.744184411,0.209813873
17,999,17999,0,0,2.916211782,0.714724635,0.010397015,2.354493229,4.3051552,2.83681944,5.460907322,0.444855619,0,3.287986056,0.138860236,11.93798795
18,000,18000,1.510660808,0.497525059,0.91958994,2.022047124,0.916106354,0.994665006,0.617169012,0.752912268,0.76482671,1.001387027,0.898173132,0.898027735,0.84386002,0
18,003,18003,1.34958107,0.112938441,1.022340763,1.749687611,0.954225421,1.026439285,0.756838682,0.979756364,0.727370137,1.063009335,0.92528757,0.909516702,0.505923381,0
18,039,18039,3.405865334,0.173569981,0.530653015,5.590013029,0.575317245,0.728221018,0.252130952,0.362568269,0.522776419,0.598830287,0.524891925,0.59394555,0.37444809,0
18,057,18057,0.716281654,0.477151652,1.149335269,0.515503833,1.061124579,0.952991922,1.05935261,2.224849157,1.196022306,0.842054113,1.067729457,0.928914621,0.488492939,0
18,059,18059,1.546454381,0.21724225,1.495048477,1.807539479,0.914478898,0.894246693,0.518753751,0.423382304,1.000708944,0.953448282,0.977392538,0.633661266,0.982089884,0
18,063,18063,0.695246894,0.154887699,0.791558306,0.735548559,1.07486557,1.733677667,0.265431218,0.367164773,1.143403126,0.702677764,1.063983778,0.977622347,0.486858063,0
18,067,18067,2.288485676,0.167203989,0.541610213,3.643122865,0.811602272,0.848067216,0.250691616,0.524792579,0.46421776,0.929791017,0.965448017,0.858045941,0.016185204,0
18,089,18089,1.244786189,0.082565588,1.137029223,1.508084916,0.963853494,1.055020153,0.41633232,0.576515719,0.596503542,1.124129128,1.109315374,1.177512456,0.973847363,0
18,097,18097,0.912281793,0.078505716,0.885330805,1.072853922,1.025232022,1.019994557,0.86646111,1.040540645,1.127387453,1.017950357,0.867291265,1.02751468,0.927608027,0
18,127,18127,1.579209354,0.092536318,1.294658009,1.998680315,0.909836616,1.029041696,0.42906005,0.54403574,0.497741445,1.012968161,1.066175398,1.38799039,0.750405004,0
18,133,18133,1.593964999,0.765527799,0.649760114,2.273301816,0.906196432,1.032382838,0.433117081,0.475110736,0.42430664,1.158052402,0.71560433,0.68435396,1.61110834,0
18,141,18141,1.147618213,0.117507614,0.871191009,1.483154286,0.992376148,0.98609136,0.738686196,0.700332657,0.691235014,1.292987559,0.922656408,0.966889692,0.647011847,0
18,157,18157,1.585732036,0.242347898,0.841326947,2.240090255,0.997398379,0.859961867,0.435728237,0.711480184,0.612770379,0.870836261,0.994077367,0.864301498,0.524999866,0
18,167,18167,1.245647518,0.233247183,0.855794371,1.642480195,1.000771532,0.965539548,0.36118697,0.744845285,0.703266253,1.049806291,1.019666036,0.896806461,0.941871068,0
18,999,18999,0.593267847,0.223072318,1.607020299,0.086956936,1.079738071,1.183570906,0.822169068,0.956601632,2.538221431,0.769174426,0.209169229,0.705704693,0.125450554,0
21,000,21000,1.240047101,0.808353845,0.880211806,1.521036137,0.964808135,1.077760411,0.700885427,0.873607819,0.802731705,1.026933895,0.905235351,0.796380853,0.962708371,0.102693425
21,001,21001,1.050250216,0.422173864,1.157544056,1.100613674,1.053845804,0.999641796,0.552762639,1.073251443,0.395488459,1.420457945,0.744279762,0.457217978,0.831074407,0.272712511
21,005,21005,1.97308953,0.37495299,0.856851902,2.881908422,0.941611051,1.222022937,0.144292255,0.887626836,0.251038811,0.454420654,1.152610924,0.692328615,0.208598369,0.091267215
21,009,21009,1.722541085,0.223622858,0.778173083,2.516634034,0.864348222,1.23363732,0.75517665,0.558388014,0.549619721,0.779780677,1.254742792,0.695747348,0.52904051,0.175270991
21,015,21015,1.221977356,0.082055058,0.565280938,1.790886981,0.995129385,1.750768489,0.464608951,0.872129486,0.946872418,0.330092883,0.875048942,0.943457911,0.566399853,0.056250494
21,017,21017,2.452178625,9.448036607,0.575267905,2.328018671,0.776797423,1.136963648,0.237713984,0.605538173,0.292835184,0.503219305,0.899506131,0.64467304,0.977738862,0
21,019,21019,1.058141043,0.368832807,1.176854662,1.112523487,1.005320656,1.081390525,0.500378611,0.519611424,0.634096757,1.275984824,1.072874708,0.90425392,0.818038144,0.061181706
21,021,21021,1.189149517,0.200945975,0.487154336,1.757638228,1.011395751,1.036482198,0.403425389,0.621104441,0.583401686,1.200924736,0.907168722,0.616013084,1.075375583,0
21,027,21027,1.131720956,0.850684796,1.374769802,1.046743708,1.10122481,1.340424157,0.347512638,0.910203209,0.35103707,0.778426845,0.673030229,0.883540899,1.26992298,0.119062361
21,029,21029,1.349175554,0.247217889,1.21350282,1.618336627,0.995998189,1.896129426,0.100990803,0.367033519,0.584098308,0.242108661,0.825822822,1.92289366,0.872546464,0.034600766
21,033,21033,1.501897359,1.449000845,0.334711474,2.174529821,0.924197593,1.222942968,0.603536776,0.820250101,0.500994569,1.026482572,0.813502066,0.653135477,0.785261193,0.095436725
21,035,21035,1.691064968,0.258734117,1.082157273,2.284567951,0.778017452,1.700245436,0.674146236,0.574590149,0.432677739,0.894445266,1.074116981,0.594874823,0.633837277,0.027855834
21,037,21037,0.928746344,0,0,0.99036287,1.105654414,1.039701837,0.405382344,0.711829191,0.65643835,0.960758844,1.656824809,1.131449875,0.768915846,0.236111771
21,043,21043,1.393715595,1.172762589,0.863245341,1.73558738,0.989473537,1.708119828,0.312047315,0.836372826,0.321543438,0.372102746,0.925984097,1.250726575,1.211232016,0.150933853
21,045,21045,2.622656129,0.821960452,0.750642847,3.994485662,0.795620064,0.930538888,0.312352072,0.517975506,0.17315117,0.717773319,0.556923832,0.379425392,0.929454181,0
21,047,21047,1.443102375,0.408722755,0.44858174,2.185322094,0.918072362,1.064647556,0.460705353,0.580792052,0.963055459,1.004568394,0.815829717,0.581734425,0.996257597,0.050848965
21,049,21049,1.738006458,0.176739684,0.915218544,2.474228064,0.892726331,0.984390948,0.292237294,0.470605314,1.598914355,0.52579507,0.743222745,0.480185143,0.644706099,0
21,055,21055,1.442767973,0,0,2.157563753,1.037206133,0.873500543,0.55392635,0.892825157,0.241754291,0.948860742,1.294163166,0.375557822,1.321942916,0.216894161
21,059,21059,1.198197251,0.655427766,0.887179391,1.47042506,1.013859859,1.129108773,0.461051624,1.383336167,0.547586806,0.98996821,0.929785753,0.932032821,0.482263541,0.060866207
21,067,21067,0.82055197,0.726725252,0.977800623,0.750913368,1.060304709,0.958316897,1.236482728,0.747698567,1.013990054,1.180422215,1.042625087,0.845669305,0.656526886,0.085013774
21,071,21071,0.90597963,3.794806605,1.199022821,0.252127876,1.062393756,1.1608591,1.672575864,0.609028288,0.627233195,1.094773451,0.757457973,0.784842955,1.45404363,0
21,073,21073,0.760248646,0.114243219,0.570733114,0.979933093,1.075966094,0.557424512,0.659654243,0.583084303,0.634613694,0.537337624,0.785488637,0.776839549,7.139778351,0.012299654
21,077,21077,1.685467552,0,0.407461794,0,1.12136422,2.165630775,0,0,0.283867038,0.396161177,1.004829887,1.301937038,0.993758703,0
21,083,21083,1.563185348,1.300729274,0.741265523,2.077072811,0.969757738,1.330592642,0.534098956,0.670695294,0.385320173,0.753471236,0.666861611,0.891360001,1.13817469,0
21,089,21089,0.763489029,0.510151506,0.519765882,0.946873519,1.060304604,0.99058539,0.40031951,0.578088149,0.529986622,1.822873244,0.700377566,0.774326924,0.892489662,0
21,093,21093,1.193023854,0.106603951,0.539828249,1.75074062,0.979879707,0.91368984,0.839723852,0.662552556,0.863266301,0.913882458,0.939912264,0.94728248,1.943793334,0.058023598
21,101,21101,2.043314686,0.403958355,0.820983897,3.019229203,0.856551989,1.015273335,0.482516781,0.489070226,0.633039128,0.660967903,0.797434644,1.180985078,0.841332425,0.019837985
21,103,21103,1.573042328,0.907492631,0.625350527,2.226526617,1.053826029,1.455263249,0.193082899,0.560184013,0.262591951,0.353039104,0.626803117,0.916361085,1.572451098,0.793832629
21,107,21107,1.486318622,4.647261666,0.797247052,1.341990707,0.921963052,1.048144878,0.230444639,0.52970197,0.388501246,1.268483143,0.711602622,1.455311362,1.108406832,0.127744727
21,109,21109,0.649329405,0,0,0.568649042,1.505306915,1.241207173,1.918116329,0.938062614,0,0.868315329,0.321034666,0,0.14834739,0
21,111,21111,1.01916821,0.046943095,0.905788109,1.252443996,1.026442463,1.152697405,0.821504667,1.445063566,1.034689145,0.7775518,0.933853566,0.86328154,0.555369222,0.083928804
21,113,21113,1.741813758,0.813491327,1.659376455,1.952843421,0.914103837,1.363967591,0.292490295,0.365732021,0.458134204,0.569244147,1.205825122,0.793224717,0.713435437,0.153514707
21,115,21115,0.538947307,1.42631546,0.861694094,0.207852755,1.06533341,1.879396916,1.311492566,0.934674846,0.355185764,1.003799285,0.973150077,0.963846043,1.074549402,0.164641633
21,117,21117,0.856685683,0.020978149,0.866249916,0.996793506,1.034390485,0.817897229,0.331364384,1.370129069,1.100243183,1.027655564,0.997408626,0.858946765,1.582835054,0.064594518
21,119,21119,0.908787001,4.652886243,0,0,1.219429195,0.783632989,2.414702198,0.420242094,0.160465965,1.518963536,0.384095838,0.856124099,1.924416803,0
21,121,21121,0.631764021,0.643755973,0.315996424,0.810091816,1.084581528,1.076021636,0.718325799,0.473236289,0.950283409,1.561913123,0.746682153,0.338437203,0.976268795,0.300334925
21,125,21125,1.41133978,0.728168932,0.588427673,1.996875201,0.972219678,1.221719883,1.333520673,0.522259421,1.235196252,0.535269229,0.808649547,0.469846316,0.683123808,0.133902876
21,133,21133,0.740291803,4.176283384,0.487523443,0.300369576,1.140916214,1.140046335,0.713686482,0.594125688,0.447123971,1.300199766,0.722965692,0.476193428,1.556544513,0.093149827
21,137,21137,1.666125933,0.341730616,1.509688323,1.986050957,0.890853538,1.263297636,0,0.692335906,0.735174555,0.70950794,1.043371235,0,1.166042941,0
21,143,21143,0.521527301,0,0.890313326,0,1.123853569,0.529404802,0.130064959,0.145135569,0.549341029,0.926887798,2.124851714,0.579488589,4.912071791,0.61113533
21,145,21145,0.61426808,0.017611612,0.806502733,0.609776,1.101472334,1.550295947,0.95926761,0.695771585,0.798358488,0.959075726,1.10805722,0.705658059,0.544349795,0.039438911
21,147,21147,0.925187194,0,0.153318073,0,1.228149365,1.052722502,0.437722473,1.13969641,0.163469318,0.668481315,0.990092641,0.531066549,4.271957653,0.189435066
21,149,21149,2.023921387,12.98847313,0.739038974,0.888490396,0.93722238,1.087755694,0,0.574029784,0.677162592,0.379740884,0.429239672,0.963284032,1.503895435,0
21,151,21151,1.5046683,0.22194254,0.946555832,2.043363629,0.988142366,0.824732126,0.564041698,0.476917194,1.007635241,0.625465777,1.115702153,0.641079259,1.26779967,0.024604525
21,153,21153,1.001212113,0,1.276985675,0,1.265142958,1.002531589,0.449727249,0.669116116,0.55844224,0.813358049,1.039657908,0.731787912,1.151978827,0.246531872
21,155,21155,3.262046847,0,0,5.405722996,0.65954362,0.609645199,0.163214354,0.362003491,0.847135137,0.507589318,0.559722767,0.836083285,0.022721438,0.099412206
21,161,21161,1.524473685,0.120711456,1.37345112,1.854337848,0.974478552,1.289535807,0.432847589,0.46465975,0.490829104,0.669146133,1.13794421,0.687233666,0.835217339,0
21,163,21163,1.621867205,2.382259343,2.251503832,1.143383405,0.9806591,1.064830702,1.253331519,1.046630939,0.187090953,0.389509138,1.049352616,1.891108445,1.529258066,0.202074222
21,167,21167,2.74833029,0.563260594,0.880168529,4.183915572,0.76070897,0.840508879,0.265496749,0.340150167,0.249655973,0.474889854,1.130400652,0.640016932,0.674527326,0.060641766
21,169,21169,2.651831009,0,0,4.543782293,0.860795096,0.860824435,0,0.576390357,0.20786267,0.279458873,0.688095426,1.323013725,1.01870468,0
